ensemblID,mean_rpkm
ENSG00000005243,0.0610142929981632
ENSG00000005249,1.3688206916379
ENSG00000005302,0.451711665336608
ENSG00000005339,0.396389354581481
ENSG00000005379,0.263266385226547
ENSG00000005436,0.653238031746255
ENSG00000005448,1.78254154012572
ENSG00000005469,0.477928495392847
ENSG00000005471,0.193327335051403
ENSG00000005483,0.556041854176786
ENSG00000005486,2.01585915897092
ENSG00000005513,0.834122046386418
ENSG00000005700,0.658545829702622
ENSG00000005801,0.524409362964799
ENSG00000005810,0.354622110643922
ENSG00000005812,0.58225658125135
ENSG00000005882,0.734783715171739
ENSG00000005884,0.524019748137605
ENSG00000005889,0.538458731034504
ENSG00000005893,0.642909465461695
ENSG00000005961,0.571361250938648
ENSG00000006007,1.44738569100799
ENSG00000006015,1.40107236526143
ENSG00000006016,1.78352121502439
ENSG00000006025,0.402163079562791
ENSG00000006042,1.20478706352558
ENSG00000006047,0.926469740489221
ENSG00000006062,0.500302496393363
ENSG00000006071,0.0642560160241445
ENSG00000006118,0.751715107524436
ENSG00000006125,1.0805880590582
ENSG00000006128,0.586751983628264
ENSG00000006194,0.817128546438502
ENSG00000006210,0.196119959329901
ENSG00000006282,0.79405864262134
ENSG00000006283,0.292635867611822
ENSG00000006327,3.25574414992541
ENSG00000006432,0.437439423718849
ENSG00000006451,1.98270862703691
ENSG00000006453,1.09615448131661
ENSG00000006459,0.513957473506226
ENSG00000006468,0.693958658745877
ENSG00000006530,0.505142783827088
ENSG00000006534,0.0470808601234155
ENSG00000006555,0.159241405481273
ENSG00000006576,0.591794972639439
ENSG00000006606,2.60775026649384
ENSG00000006607,0.314468864924379
ENSG00000006611,0.234719178248267
ENSG00000006625,4.35872285593414
ENSG00000006634,1.26717352651364
ENSG00000006638,0.216852574225659
ENSG00000006652,0.711681138705051
ENSG00000006659,0.119093805197295
ENSG00000006695,0.700399187223148
ENSG00000006704,0.799085526844461
ENSG00000006712,1.96957235415408
ENSG00000006715,0.694454408664792
ENSG00000006740,0.536136807686496
ENSG00000006744,0.972473944576484
ENSG00000006747,0.107797490494072
ENSG00000006756,0.37433624808146
ENSG00000006757,1.18987688208341
ENSG00000006831,1.08677792879701
ENSG00000006837,0.367067124569351
ENSG00000007038,0.189686795149076
ENSG00000007047,0.88864489125058
ENSG00000007062,0.923949501665412
ENSG00000007080,4.18474123648727
ENSG00000007129,0.0362409603656051
ENSG00000007168,0.864356160162189
ENSG00000007171,0.299980733474032
ENSG00000007174,0.0303656437792438
ENSG00000007202,0.804448607690437
ENSG00000007237,0.501805865992938
ENSG00000007255,5.23609469261344
ENSG00000007264,1.03628758385719
ENSG00000007312,0.861996443219508
ENSG00000007314,0.417960551220029
ENSG00000007341,0.42601892286663
ENSG00000007372,0.00979737351489388
ENSG00000007376,1.76553547275648
ENSG00000007384,0.980257434232681
ENSG00000007392,0.99644071551215
ENSG00000007402,0.834684661685399
ENSG00000007516,0.567055317364306
ENSG00000007520,4.277454677011
ENSG00000007541,0.527286347838329
ENSG00000007545,0.597100743974272
ENSG00000007866,1.80618957319862
ENSG00000007923,1.37222757669317
ENSG00000007933,0.00390443654907164
ENSG00000007944,1.91211955933078
ENSG00000007968,0.566327351117079
ENSG00000008018,3.5224563888599
ENSG00000008056,0.792068178183582
ENSG00000008083,1.49104214138445
ENSG00000008086,0.244620810465399
ENSG00000008118,0.194684448657073
ENSG00000008128,1.01709544112219
ENSG00000008130,1.12288974240147
ENSG00000008196,0
ENSG00000008226,0.0787860468290182
ENSG00000008256,0.827459270446762
ENSG00000008277,0.352535194994801
ENSG00000008282,2.34646346280306
ENSG00000008283,0.960409473079256
ENSG00000008294,0.529984445940493
ENSG00000008300,0.398818540339306
ENSG00000008311,1.35001167685219
ENSG00000008323,1.10935725501552
ENSG00000008324,4.09470004080678
ENSG00000008382,2.14596875115191
ENSG00000008394,1.076807993018
ENSG00000008405,1.1536374556911
ENSG00000008441,0.116485627237696
ENSG00000008513,0.399568577823346
ENSG00000008516,1.28241326545826
ENSG00000008517,0.365174862532912
ENSG00000008710,0.290450123161687
ENSG00000008735,0.296776114012058
ENSG00000008838,0.937936863250045
ENSG00000008853,0.625149904771371
ENSG00000008869,0.552614730624352
ENSG00000008952,0.863032465127636
ENSG00000008988,3.29967669737298
ENSG00000009307,1.70730431546384
ENSG00000009335,0.723672461761099
ENSG00000009413,0.293365017119151
ENSG00000009694,0.196275305835292
ENSG00000009709,0.0455841426161358
ENSG00000009724,0.0476039049348796
ENSG00000009780,0.936707188938096
ENSG00000009830,0.464168745227771
ENSG00000009844,0.904919145178034
ENSG00000009950,0.555200333346445
ENSG00000009954,1.03936880571809
ENSG00000010017,1.62317191780855
ENSG00000010030,0.391464069190907
ENSG00000010072,0.64108958164978
ENSG00000010165,1.70603946858581
ENSG00000010219,0.340000457589657
ENSG00000010244,0.504100812134443
ENSG00000010256,2.47805325804369
ENSG00000010270,1.22137775450634
ENSG00000010278,1.89643805754094
ENSG00000010292,1.26273627767174
ENSG00000010295,0.662678460489829
ENSG00000010310,0.149825282945611
ENSG00000010318,0.855151029949099
ENSG00000010319,0.369151701495964
ENSG00000010322,0.686397661756963
ENSG00000010327,0.117251490156088
ENSG00000010361,1.66925369399149
ENSG00000010404,0.524166875469231
ENSG00000010438,0.137047690457039
ENSG00000010539,0.500023759586555
ENSG00000010610,0.444690292323097
ENSG00000010626,0.633792741844738
ENSG00000010671,0.153831820046993
ENSG00000010704,0.20162961060982
ENSG00000010803,0.889331887303289
ENSG00000010810,0.839331683923444
ENSG00000010818,0.397436520159174
ENSG00000010932,0.011948482788289
ENSG00000011007,1.14369344576149
ENSG00000011009,3.63758257920253
ENSG00000011021,0.566858692841235
ENSG00000011028,0.771925517976195
ENSG00000011052,2.69424705196699
ENSG00000011105,0.821231351150132
ENSG00000011114,0.468837261728508
ENSG00000011132,0.670917615845309
ENSG00000011143,1.00640960862256
ENSG00000011198,0.523862286642872
ENSG00000011201,0.984757202138263
ENSG00000011243,1.25286796641685
ENSG00000011258,0.967010620326869
ENSG00000011260,2.48850569499495
ENSG00000011275,0.752511366171201
ENSG00000011295,1.05815254971553
ENSG00000011304,1.34955553301868
ENSG00000011332,0.662473243588249
ENSG00000011347,0.694228137983329
ENSG00000011376,0.519455815739222
ENSG00000011405,0.753904312177967
ENSG00000011422,0.815637138318832
ENSG00000011426,1.20129820147612
ENSG00000011451,0.537482949625345
ENSG00000011454,0.604320168455036
ENSG00000011465,0.000510106105293159
ENSG00000011478,1.95922013050143
ENSG00000011485,0.978306152799012
ENSG00000011523,0.594460392715124
ENSG00000011566,1.03313318059488
ENSG00000011638,2.06057652149444
ENSG00000011677,0.73208086360069
ENSG00000012048,0.603781743814864
ENSG00000012061,0.940821206610967
ENSG00000012124,0.0248291992384045
ENSG00000012171,0.384860013372788
ENSG00000012174,0.464592812465057
ENSG00000012211,0.87556749673357
ENSG00000012223,0.121098856201383
ENSG00000012232,0.579636903837175
ENSG00000012660,2.09582833487014
ENSG00000012779,0.413474841910214
ENSG00000012817,0.0548984853930236
ENSG00000012822,0.456805744595874
ENSG00000012963,1.66489759662827
ENSG00000012983,0.711195509129877
ENSG00000013016,0.8886397720836
ENSG00000013275,2.62615566455451
ENSG00000013288,0.354273565006444
ENSG00000013293,0.107326954790224
ENSG00000013297,0.714033480710978
ENSG00000013306,2.06319514961211
ENSG00000013364,0.495438943915974
ENSG00000013374,1.05838287488444
ENSG00000013375,0.799975067944441
ENSG00000013392,0.841046523811315
ENSG00000013441,0.826675940956134
ENSG00000013503,0.891157557819574
ENSG00000013523,0.816321235135138
ENSG00000013561,0.874745360321929
ENSG00000013563,0.917038220702483
ENSG00000013573,0.768380868643849
ENSG00000013583,1.46554343711666
ENSG00000013588,0.0647658791152585
ENSG00000013619,0.0603144009095396
ENSG00000013725,0.0210739671338173
ENSG00000013810,0.93826736373729
ENSG00000014123,1.1022621944263
ENSG00000014138,0.794467984081635
ENSG00000014164,1.37403690120699
ENSG00000014216,1.02108857506711
ENSG00000014257,0.292603024768107
ENSG00000014641,1.5463533018703
ENSG00000014824,0.955906997810691
ENSG00000014914,0.515282454255024
ENSG00000014919,0.999673708014382
ENSG00000015133,0.513399224958938
ENSG00000015153,0.0961432550654587
ENSG00000015171,0.970037980701846
ENSG00000015285,0.331966740749465
ENSG00000015413,0.613536450450023
ENSG00000015475,1.09047391687048
ENSG00000015479,0.752489359141318
ENSG00000015520,0.0286409518649437
ENSG00000015532,0.997920931728403
ENSG00000015568,0.333821817366611
ENSG00000015592,0.030467111797758
ENSG00000015676,0.632249383530633
ENSG00000016082,0.0616938189411696
ENSG00000016391,0.482482849033681
ENSG00000016402,0.314255191008055
ENSG00000016864,1.33043162975139
ENSG00000017260,0.800494294563584
ENSG00000017427,0.00029143975642365
ENSG00000017483,1.17833733876
ENSG00000017797,0.893040639379752
ENSG00000018189,0.53798892758677
ENSG00000018236,0.533450725011987
ENSG00000018408,0.589859793445548
ENSG00000018510,0.699564865128701
ENSG00000018610,1.98352370751828
ENSG00000018625,0.8325421796915
ENSG00000018699,1.54571771295242
ENSG00000018869,0.641615821769235
ENSG00000019144,0.277752289171761
ENSG00000019485,0.253448722891979
ENSG00000019505,0.818326369274238
ENSG00000019549,0.164691569331503
ENSG00000019582,1.01709045132643
ENSG00000019991,0.0161401506826281
ENSG00000019995,0.911225424873996
ENSG00000020129,1.06860010394425
ENSG00000020181,0.513462353934505
ENSG00000020256,0.739424873538022
ENSG00000020426,1.39019760745157
ENSG00000020577,0.327393917294682
ENSG00000020633,0.3163851909726
ENSG00000020922,0.729750124921713
ENSG00000021300,0.599711189036795
ENSG00000021355,1.39287616409212
ENSG00000021574,0.570968106730396
ENSG00000021645,0.128048033954148
ENSG00000021762,0.505072060282515
ENSG00000021776,0.525526585374683
ENSG00000021826,0.351869751355945
ENSG00000022267,0.968728014266212
ENSG00000022277,1.52761607344328
ENSG00000022355,0.189186228614502
ENSG00000022556,0.966772234818727
ENSG00000022567,0.567391460046418
ENSG00000022840,1.26419646601557
ENSG00000022976,0.634997363271794
ENSG00000023041,1.18565225054811
ENSG00000023171,0.260973391016876
ENSG00000023191,0.710865170689696
ENSG00000023228,0.573545608763713
ENSG00000023287,0.878113291728384
ENSG00000023318,1.21395946364196
ENSG00000023330,2.23746995728038
ENSG00000023445,0.0252403639318052
ENSG00000023516,0.546993128010643
ENSG00000023572,0.472722329306008
ENSG00000023608,1.70302039943662
ENSG00000023697,1.51582899516162
ENSG00000023734,3.88043700987159
ENSG00000023839,0.0891923528015807
ENSG00000023892,1.34695144583346
ENSG00000023902,0.766731823519815
ENSG00000023909,0.870124191745153
ENSG00000024048,0.595388860482156
ENSG00000024422,0.985827956453064
ENSG00000024526,1.0786153259503
ENSG00000024862,2.49459354421251
ENSG00000025039,1.01715344845333
ENSG00000025156,1.53267536465262
ENSG00000025293,0.80631419177487
ENSG00000025423,0.905590445044111
ENSG00000025434,0.829574819424836
ENSG00000025708,0.085050768741561
ENSG00000025770,1.30720329752721
ENSG00000025772,2.87860827582268
ENSG00000025796,0.840553161500607
ENSG00000025800,0.91831408621489
ENSG00000026025,1.03119815361573
ENSG00000026036,0.234910630425412
ENSG00000026103,0.451799612657656
ENSG00000026297,0.308975898293611
ENSG00000026508,0.287653022149466
ENSG00000026559,0.734316487932217
ENSG00000026652,0.364979427062521
ENSG00000026950,0.426435386387469
ENSG00000027001,1.43132491374957
ENSG00000027075,0.418908963888636
ENSG00000027644,0.00950710817365741
ENSG00000027697,1.45207729320048
ENSG00000027847,0.755635029583376
ENSG00000027869,0.883207361127031
ENSG00000028116,1.28079218129079
ENSG00000028137,0.502280504825606
ENSG00000028203,0.654872831058873
ENSG00000028277,0.362331403154567
ENSG00000028310,0.566703940066579
ENSG00000028528,0.618384474315415
ENSG00000028839,1.04858390905521
ENSG00000029153,0.627066312690424
ENSG00000029363,0.798146688698415
ENSG00000029364,0.78364011670674
ENSG00000029534,0.424264406409
ENSG00000029639,1.14326049346009
ENSG00000029725,0.891389603784785
ENSG00000029993,2.33931901152272
ENSG00000030066,0.869129335855544
ENSG00000030110,2.70027506360986
ENSG00000030419,0.183527295200022
ENSG00000030582,1.92600721314723
ENSG00000031003,0.584918445378311
ENSG00000031081,0.412433048988428
ENSG00000031691,2.33950098573492
ENSG00000031698,2.00270748829747
ENSG00000031823,0.836778454628044
ENSG00000032219,0.543596401926042
ENSG00000032389,0.835346489241559
ENSG00000032444,0.9643274949773
ENSG00000032742,0.443190244082173
ENSG00000033011,0.879091650617962
ENSG00000033030,0.564476037040717
ENSG00000033050,1.09573559709756
ENSG00000033100,1.06075861574322
ENSG00000033122,0.00372454260593693
ENSG00000033170,0.624501604557906
ENSG00000033178,0.538478561997799
ENSG00000033327,0.67919108857077
ENSG00000033627,0.473767156630702
ENSG00000033800,0.504623714490425
ENSG00000033867,0.715281968153193
ENSG00000034053,0.704815655237222
ENSG00000034152,1.40175942098184
ENSG00000034239,0.0143280643492281
ENSG00000034510,19.98377676866
ENSG00000034533,0.865251455639821
ENSG00000034677,0.71596814662659
ENSG00000034693,1.47132764932182
ENSG00000034713,1.93243232034016
ENSG00000035115,0.401044386818636
ENSG00000035141,2.23043345881724
ENSG00000035403,0.916050282880232
ENSG00000035499,1.66296676401195
ENSG00000035664,0.0731951122608642
ENSG00000035681,0.832501090377745
ENSG00000035687,2.08254970539373
ENSG00000035862,1.01168497135233
ENSG00000035928,1.04549707722966
ENSG00000036054,1.16502239008883
ENSG00000036257,0.619032779846584
ENSG00000036448,0.0820072510289507
ENSG00000036530,0.0396021385497704
ENSG00000036549,0.657150050121893
ENSG00000036672,0.676599745898573
ENSG00000036828,0.0332998288778916
ENSG00000037042,1.22262550943068
ENSG00000037241,4.33163210687221
ENSG00000037280,0.459762013827797
ENSG00000037474,1.30592256736078
ENSG00000037637,0.535977319026417
ENSG00000037749,0.541937734340068
ENSG00000037757,1.11973278519925
ENSG00000037897,1.98925989356394
ENSG00000038002,1.25585410304908
ENSG00000038210,1.32758388607434
ENSG00000038219,0.394198990769549
ENSG00000038274,1.32567367010299
ENSG00000038295,0.099031436635216
ENSG00000038358,0.978574593557937
ENSG00000038382,0.336506689890112
ENSG00000038427,0.578982425450332
ENSG00000038532,0.346181622343648
ENSG00000039068,1.35000495975288
ENSG00000039123,1.17628289981305
ENSG00000039139,0.0355202733693393
ENSG00000039319,0.316131061280631
ENSG00000039523,0.630172806094367
ENSG00000039560,0.952199176483428
ENSG00000039600,0.182671978717168
ENSG00000039650,1.20909044884058
ENSG00000039987,0.596697458521851
ENSG00000040199,0.42846821614631
ENSG00000040275,1.2302826109524
ENSG00000040341,0.714715122918074
ENSG00000040487,1.29687867624146
ENSG00000040531,0.708069845037749
ENSG00000040608,1.36067465317483
ENSG00000040633,2.16956984188019
ENSG00000040731,0.0214688190260703
ENSG00000040933,0.415657630096576
ENSG00000041353,0.0948507511374306
ENSG00000041357,1.15995178787511
ENSG00000041515,0.0246996391459128
ENSG00000041802,1.23015606321776
ENSG00000041880,0.323224603278502
ENSG00000041982,0.328479471977428
ENSG00000041988,0.841506969906848
ENSG00000042062,0.357747187242421
ENSG00000042088,0.965541010241748
ENSG00000042286,0.618604719961321
ENSG00000042317,0.442087211955274
ENSG00000042429,0.284466881195095
ENSG00000042445,1.05856113935473
ENSG00000042493,2.61948970483972
ENSG00000042753,4.56520927674148
ENSG00000042781,0.0137103712570687
ENSG00000042832,0.00103218728664832
ENSG00000042980,0.055446281514713
ENSG00000043093,0.691893738390112
ENSG00000043143,0.567241139797429
ENSG00000043355,2.22977775967905
ENSG00000043462,0.074980914214977
ENSG00000043514,0.77585478375666
ENSG00000043591,0.0306752435339
ENSG00000044090,0.822853689568905
ENSG00000044115,1.02191504750827
ENSG00000044446,0.583684164097441
ENSG00000044459,0.4268491789455
ENSG00000044524,0.090386316552316
ENSG00000044574,2.34710601394216
ENSG00000046604,1.3940797165868
ENSG00000046647,1.82063115170555
ENSG00000046651,0.907543229050436
ENSG00000046653,1.32518048706775
ENSG00000046889,0.502170066912947
ENSG00000047056,0.666320668116213
ENSG00000047188,0.508067246481355
ENSG00000047230,1.19288715519536
ENSG00000047249,1.1001418722821
ENSG00000047315,1.30757450229964
ENSG00000047346,0.347775161999361
ENSG00000047365,0.125061899917553
ENSG00000047410,0.617030197307795
ENSG00000047457,0.211443093231017
ENSG00000047578,0.429380247737007
ENSG00000047579,1.19145887551541
ENSG00000047597,0.335696310631941
ENSG00000047617,0.230594285972145
ENSG00000047621,0.721158678759673
ENSG00000047634,0.349798719282522
ENSG00000047644,0.753242581476724
ENSG00000047648,0.134379757930447
ENSG00000047662,0.0947327816042329
ENSG00000047849,0.554481498270466
ENSG00000047932,1.19464436503187
ENSG00000048028,1.29581280181693
ENSG00000048052,0.242714836914715
ENSG00000048140,1.16279394773372
ENSG00000048162,2.02521053034208
ENSG00000048342,0.413693065475145
ENSG00000048392,1.37839982550449
ENSG00000048405,0.425953686305013
ENSG00000048471,0.299723992946357
ENSG00000048540,0.380993857662034
ENSG00000048544,2.66476667951278
ENSG00000048545,1.50062198010096
ENSG00000048649,0.417114586272415
ENSG00000048707,0.268203767280081
ENSG00000048740,0.441747448929205
ENSG00000048828,0.899000186815293
ENSG00000048991,0.749149350096472
ENSG00000049089,0.633128338530222
ENSG00000049130,0.758986523755875
ENSG00000049167,0.738873931214513
ENSG00000049192,0.218706188805509
ENSG00000049239,0.459829972582192
ENSG00000049245,2.01972378821494
ENSG00000049246,0.41991971396874
ENSG00000049249,0.000744824023887072
ENSG00000049283,0.582213668749109
ENSG00000049323,0.83620714027645
ENSG00000049449,1.76444885319918
ENSG00000049540,0.402754170424424
ENSG00000049541,2.89018636281553
ENSG00000049618,0.136006860190644
ENSG00000049656,0.992366880121555
ENSG00000049759,0.372228594436742
ENSG00000049768,0.154042258299208
ENSG00000049769,0.669907508837167
ENSG00000049860,1.1763709113443
ENSG00000049883,0.336389527965764
ENSG00000050030,0.0701404751042341
ENSG00000050130,1.16705842176187
ENSG00000050165,0.354173453200478
ENSG00000050327,0.972938288008847
ENSG00000050344,1.71723170434654
ENSG00000050393,0.877633531984829
ENSG00000050405,0.974133630035626
ENSG00000050426,0.786600930630552
ENSG00000050438,0.18898632962619
ENSG00000050555,0.63127249145756
ENSG00000050628,0.0818705713194514
ENSG00000050730,0.00856712326012374
ENSG00000050748,0.656035951533578
ENSG00000050767,1.23493199800396
ENSG00000050820,0.72106333291205
ENSG00000051009,0.811714386078418
ENSG00000051108,0.825835335860189
ENSG00000051128,1.45573051909868
ENSG00000051180,1.69738875337952
ENSG00000051341,0.560942269277462
ENSG00000051382,0.744067887515307
ENSG00000051523,1.95900474707639
ENSG00000051596,2.0425692059522
ENSG00000051620,0.486965463824991
ENSG00000051825,0.476637659003415
ENSG00000052126,0.513799319554402
ENSG00000052344,2.38947081276447
ENSG00000052723,0.998030913078577
ENSG00000052749,0.685424475375746
ENSG00000052795,0.341876353776493
ENSG00000052802,2.51073167427239
ENSG00000052841,0.497711583245076
ENSG00000052850,0.00216775140060868
ENSG00000053108,0.387321320951697
ENSG00000053254,0.6882760121557
ENSG00000053328,0.139350010646065
ENSG00000053371,2.5720955985275
ENSG00000053372,2.46097498629445
ENSG00000053438,4.10547713062202
ENSG00000053501,1.22594364844346
ENSG00000053524,0.124107820160131
ENSG00000053702,0.057886379080551
ENSG00000053747,0.0993034534252519
ENSG00000053770,0.436473902843173
ENSG00000053900,0.655530033610982
ENSG00000053918,0.563786004835875
ENSG00000054116,1.58674934898084
ENSG00000054118,1.70609604285234
ENSG00000054148,3.45338436339964
ENSG00000054179,0.99176189132903
ENSG00000054219,0.33200040542059
ENSG00000054267,0.507748299521206
ENSG00000054277,1.09076541888113
ENSG00000054282,0.777348897812369
ENSG00000054356,0.374420695035378
ENSG00000054392,0.0706156559220707
ENSG00000054523,0.413817348648661
ENSG00000054598,0.272479934862341
ENSG00000054611,0.861659114657056
ENSG00000054654,0.20277981975784
ENSG00000054690,0.489424526148532
ENSG00000054793,0.448004669962472
ENSG00000054938,0.0787047346365964
ENSG00000054965,0.670104153614995
ENSG00000054967,0.466346101766323
ENSG00000054983,0.589787982282138
ENSG00000055044,2.22854229884301
ENSG00000055070,1.56726652136859
ENSG00000055118,0.692296390124346
ENSG00000055130,1.6281828744093
ENSG00000055147,0.549082121408603
ENSG00000055163,0.626265237133332
ENSG00000055208,1.09766319758059
ENSG00000055211,2.10158335317939
ENSG00000055332,0.572935406869249
ENSG00000055483,0.645249001742625
ENSG00000055609,0.263917027690222
ENSG00000055732,0.328085413551226
ENSG00000055813,0.0691755846015089
ENSG00000055917,1.03119956009207
ENSG00000055950,1.53870452112805
ENSG00000055955,0.124879641874095
ENSG00000056050,3.67375494215177
ENSG00000056097,1.04869233980968
ENSG00000056277,0.798459854765962
ENSG00000056291,0.731020386906427
ENSG00000056487,0.760760753410372
ENSG00000056558,0.356193960908591
ENSG00000056586,0.467628464833945
ENSG00000056736,0.78113824677495
ENSG00000056972,0.640156247550673
ENSG00000056998,1.79129029014169
ENSG00000057019,0.539994531412729
ENSG00000057252,0.336537386773725
ENSG00000057294,0.766371641107502
ENSG00000057593,0.170878846132918
ENSG00000057608,2.31805108866232
ENSG00000057657,0.143518392253447
ENSG00000057663,1.0128933199827
ENSG00000057704,0.356885693601932
ENSG00000057757,2.74485204514479
ENSG00000057935,0.700054672497414
ENSG00000058056,0.697023299987279
ENSG00000058063,0.585838656541686
ENSG00000058085,0.611066635097664
ENSG00000058091,0.889722398921068
ENSG00000058262,1.65150636399907
ENSG00000058272,0.580356451415484
ENSG00000058335,0.121244947795646
ENSG00000058404,0.0471741026156555
ENSG00000058453,0.659870110023309
ENSG00000058600,0.676074510785477
ENSG00000058668,0.547766353428403
ENSG00000058673,0.555080095072431
ENSG00000058729,0.976443960580356
ENSG00000058799,2.32742968868099
ENSG00000058804,1.48280798450915
ENSG00000058866,0.0350144401658347
ENSG00000059122,0.566531271624117
ENSG00000059145,0.628994970405098
ENSG00000059377,0.0985522200913663
ENSG00000059378,0.521860742041901
ENSG00000059573,1.97843223410953
ENSG00000059588,0.56824433246111
ENSG00000059691,0.371470429041257
ENSG00000059728,0.255649966240707
ENSG00000059758,0.745460318795947
ENSG00000059769,1.37567512357221
ENSG00000059804,1.63386010654817
ENSG00000059915,0.455420135305535
ENSG00000060069,1.08017536771542
ENSG00000060138,0.928144572547843
ENSG00000060140,0.379472046938047
ENSG00000060237,0.528517331156836
ENSG00000060339,1.16815283178746
ENSG00000060491,1.16433657705484
ENSG00000060558,0.167024773193656
ENSG00000060642,0.588440970740975
ENSG00000060656,0.940002351953539
ENSG00000060688,1.69292809603295
ENSG00000060709,0.0923179181640623
ENSG00000060718,0.495167449576665
ENSG00000060749,0.665113691692073
ENSG00000060762,2.02425568258254
ENSG00000060971,0.610622190210969
ENSG00000060982,0.767149854308394
ENSG00000061273,0.674064982531105
ENSG00000061337,0.604906457550123
ENSG00000061455,0.0134528979425241
ENSG00000061656,0.808415644581845
ENSG00000061676,0.372499190183744
ENSG00000061794,3.26156187743369
ENSG00000061918,0.663509888325943
ENSG00000061936,0.616514549338546
ENSG00000061938,0.449588317699219
ENSG00000061987,0.298725602455788
ENSG00000062038,1.28650112839439
ENSG00000062194,1.11205229000093
ENSG00000062282,0.24062086426895
ENSG00000062370,0.589323269279876
ENSG00000062485,1.22238664267586
ENSG00000062524,0.0900341229018676
ENSG00000062582,2.27238177801309
ENSG00000062598,0.694217760615643
ENSG00000062650,0.941769244891435
ENSG00000062716,0.912657402308878
ENSG00000062725,0.453278628883487
ENSG00000062822,1.41462204442035
ENSG00000063015,0.34154856064688
ENSG00000063046,1.67871872881868
ENSG00000063127,0.184060446762665
ENSG00000063169,0.559045887542166
ENSG00000063176,0.819472374509626
ENSG00000063177,2.43488471100207
ENSG00000063180,2.6551922336808
ENSG00000063241,1.36397987821025
ENSG00000063244,1.8637665882604
ENSG00000063245,0.421182722185653
ENSG00000063322,1.51712863822814
ENSG00000063587,0.541595444365149
ENSG00000063601,0.780330418577706
ENSG00000063660,0.888505292286518
ENSG00000063761,0.567528873375918
ENSG00000063854,0.732321263819691
ENSG00000063978,0.953605400590627
ENSG00000064012,0.333429574926235
ENSG00000064042,0.169321318249588
ENSG00000064102,2.09594893247368
ENSG00000064115,1.1476683144028
ENSG00000064195,0.301265161763219
ENSG00000064199,0.567897559244182
ENSG00000064225,0.453020814475605
ENSG00000064270,0.266319801842046
ENSG00000064300,1.21821685420853
ENSG00000064309,0.453278394014294
ENSG00000064313,0.854520667323825
ENSG00000064393,0.361114557450372
ENSG00000064419,1.62472706639452
ENSG00000064489,0.946543149999105
ENSG00000064490,1.88013735306164
ENSG00000064545,1.55672125290902
ENSG00000064547,1.54248209010845
ENSG00000064601,0.828706617212998
ENSG00000064607,0.791783336545897
ENSG00000064651,0.419163107447302
ENSG00000064652,1.11515491737302
ENSG00000064655,0.355577207856362
