Num	Gene_ID
340	ENSG00000100997
341	ENSG00000101109
342	ENSG00000101146
343	ENSG00000101160
344	ENSG00000101187
345	ENSG00000101210
346	ENSG00000101213
347	ENSG00000101224
348	ENSG00000101255
349	ENSG00000101276
350	ENSG00000101365
351	ENSG00000101444
352	ENSG00000101473
353	ENSG00000101558
354	ENSG00000101577
355	ENSG00000101782
356	ENSG00000101846
357	ENSG00000101868
358	ENSG00000101890
359	ENSG00000101901
360	ENSG00000101911
361	ENSG00000101945
362	ENSG00000101974
363	ENSG00000101986
364	ENSG00000102010
365	ENSG00000102030
366	ENSG00000102032
367	ENSG00000102043
368	ENSG00000102078
369	ENSG00000102096
370	ENSG00000102100
371	ENSG00000102125
372	ENSG00000102144
373	ENSG00000102172
374	ENSG00000102225
375	ENSG00000102230
376	ENSG00000102312
377	ENSG00000102393
378	ENSG00000102572
379	ENSG00000102575
380	ENSG00000102743
381	ENSG00000102755
382	ENSG00000102882
383	ENSG00000102900
384	ENSG00000102967
385	ENSG00000102978
386	ENSG00000103024
387	ENSG00000103044
388	ENSG00000103064
389	ENSG00000103066
390	ENSG00000103202
391	ENSG00000103222
392	ENSG00000103253
393	ENSG00000103257
394	ENSG00000103375
395	ENSG00000103415
396	ENSG00000103485
397	ENSG00000103502
398	ENSG00000103569
399	ENSG00000103653
400	ENSG00000103811
401	ENSG00000104205
402	ENSG00000104219
403	ENSG00000104267
404	ENSG00000104312
405	ENSG00000104325
406	ENSG00000104331
407	ENSG00000104522
408	ENSG00000104524
409	ENSG00000104549
410	ENSG00000104635
411	ENSG00000104687
412	ENSG00000104695
413	ENSG00000104723
414	ENSG00000104774
415	ENSG00000104808
416	ENSG00000104812
417	ENSG00000104814
418	ENSG00000104823
419	ENSG00000104879
420	ENSG00000104885
421	ENSG00000104936
422	ENSG00000105146
423	ENSG00000105198
424	ENSG00000105204
425	ENSG00000105205
426	ENSG00000105220
427	ENSG00000105223
428	ENSG00000105254
429	ENSG00000105258
430	ENSG00000105281
431	ENSG00000105287
432	ENSG00000105355
433	ENSG00000105379
434	ENSG00000105397
435	ENSG00000105398
436	ENSG00000105426
437	ENSG00000105520
438	ENSG00000105552
439	ENSG00000105568
440	ENSG00000105607
441	ENSG00000105613
442	ENSG00000105647
443	ENSG00000105655
444	ENSG00000105669
445	ENSG00000105835
446	ENSG00000105854
447	ENSG00000105953
448	ENSG00000105976
449	ENSG00000106049
450	ENSG00000106105
451	ENSG00000106123
452	ENSG00000106278
453	ENSG00000106302
454	ENSG00000106304
455	ENSG00000106348
456	ENSG00000106392
457	ENSG00000106462
458	ENSG00000106605
459	ENSG00000106628
460	ENSG00000106636
461	ENSG00000106648
462	ENSG00000106683
463	ENSG00000106688
464	ENSG00000106733
465	ENSG00000106799
466	ENSG00000106853
467	ENSG00000106992
468	ENSG00000107140
469	ENSG00000107242
470	ENSG00000107537
471	ENSG00000107643
472	ENSG00000107758
473	ENSG00000107779
474	ENSG00000107789
475	ENSG00000107798
476	ENSG00000107902
477	ENSG00000107951
478	ENSG00000107968
479	ENSG00000108439
480	ENSG00000108443
481	ENSG00000108468
482	ENSG00000108474
483	ENSG00000108479
484	ENSG00000108515
485	ENSG00000108528
486	ENSG00000108559
487	ENSG00000108784
488	ENSG00000108799
489	ENSG00000108839
490	ENSG00000108861
491	ENSG00000108946
492	ENSG00000109065
493	ENSG00000109107
494	ENSG00000109181
495	ENSG00000109576
496	ENSG00000109586
497	ENSG00000109610
498	ENSG00000109814
499	ENSG00000109854
500	ENSG00000109861
501	ENSG00000109929
502	ENSG00000110066
503	ENSG00000110080
504	ENSG00000110090
505	ENSG00000110243
506	ENSG00000110328
507	ENSG00000110435
508	ENSG00000110536
509	ENSG00000110583
510	ENSG00000110619
511	ENSG00000110713
512	ENSG00000110719
513	ENSG00000110721
514	ENSG00000110786
515	ENSG00000110871
516	ENSG00000110911
517	ENSG00000110921
518	ENSG00000110931
519	ENSG00000110955
520	ENSG00000110958
521	ENSG00000111144
522	ENSG00000111237
523	ENSG00000111266
524	ENSG00000111275
525	ENSG00000111339
526	ENSG00000111371
527	ENSG00000111445
528	ENSG00000111581
529	ENSG00000111640
530	ENSG00000111666
531	ENSG00000111669
532	ENSG00000111674
533	ENSG00000111679
534	ENSG00000111684
535	ENSG00000111700
536	ENSG00000111713
537	ENSG00000111716
538	ENSG00000111726
539	ENSG00000111732
540	ENSG00000111775
541	ENSG00000111846
542	ENSG00000111885
543	ENSG00000111962
544	ENSG00000112062
545	ENSG00000112079
546	ENSG00000112144
547	ENSG00000112245
548	ENSG00000112304
549	ENSG00000112367
550	ENSG00000112655
551	ENSG00000112679
552	ENSG00000112695
553	ENSG00000112699
554	ENSG00000112739
555	ENSG00000112742
556	ENSG00000112759
557	ENSG00000112874
558	ENSG00000112893
559	ENSG00000112941
560	ENSG00000112972
561	ENSG00000113073
562	ENSG00000113161
563	ENSG00000113163
564	ENSG00000113273
565	ENSG00000113356
566	ENSG00000113396
567	ENSG00000113407
568	ENSG00000113456
569	ENSG00000113504
570	ENSG00000113552
571	ENSG00000113569
572	ENSG00000113575
573	ENSG00000113643
574	ENSG00000113657
575	ENSG00000113712
576	ENSG00000113732
577	ENSG00000113790
578	ENSG00000114054
579	ENSG00000114113
580	ENSG00000114115
581	ENSG00000114200
582	ENSG00000114268
583	ENSG00000114302
584	ENSG00000114378
585	ENSG00000114480
586	ENSG00000114491
587	ENSG00000114573
588	ENSG00000114738
589	ENSG00000114770
590	ENSG00000114771
591	ENSG00000114805
592	ENSG00000114902
593	ENSG00000114904
594	ENSG00000114923
595	ENSG00000114956
596	ENSG00000115020
597	ENSG00000115085
598	ENSG00000115159
599	ENSG00000115170
600	ENSG00000115241
601	ENSG00000115275
602	ENSG00000115339
603	ENSG00000115350
604	ENSG00000115361
605	ENSG00000115419
606	ENSG00000115421
607	ENSG00000115425
608	ENSG00000115488
609	ENSG00000115526
610	ENSG00000115616
611	ENSG00000115652
612	ENSG00000115657
613	ENSG00000115661
614	ENSG00000115677
615	ENSG00000115694
616	ENSG00000115705
617	ENSG00000115758
618	ENSG00000115825
619	ENSG00000115840
620	ENSG00000115850
621	ENSG00000115866
622	ENSG00000115884
623	ENSG00000116039
624	ENSG00000116096
625	ENSG00000116120
626	ENSG00000116133
627	ENSG00000116141
628	ENSG00000116157
629	ENSG00000116171
630	ENSG00000116199
631	ENSG00000116337
632	ENSG00000116353
633	ENSG00000116459
634	ENSG00000116649
635	ENSG00000116748
636	ENSG00000116761
637	ENSG00000116791
638	ENSG00000116906
639	ENSG00000116981
640	ENSG00000117054
641	ENSG00000117115
642	ENSG00000117118
643	ENSG00000117143
644	ENSG00000117215
645	ENSG00000117266
646	ENSG00000117305
647	ENSG00000117308
648	ENSG00000117394
649	ENSG00000117410
650	ENSG00000117411
651	ENSG00000117448
652	ENSG00000117450
653	ENSG00000117461
654	ENSG00000117479
655	ENSG00000117480
656	ENSG00000117528
657	ENSG00000117592
658	ENSG00000117594
659	ENSG00000117650
660	ENSG00000117676
661	ENSG00000117682
662	ENSG00000117984
663	ENSG00000118017
664	ENSG00000118046
665	ENSG00000118276
666	ENSG00000118298
667	ENSG00000118363
668	ENSG00000118402
669	ENSG00000118520
670	ENSG00000118705
671	ENSG00000119392
672	ENSG00000119408
673	ENSG00000119414
674	ENSG00000119514
675	ENSG00000119523
676	ENSG00000119537
677	ENSG00000119638
678	ENSG00000119640
679	ENSG00000119673
680	ENSG00000119689
681	ENSG00000119711
682	ENSG00000119723
683	ENSG00000119899
684	ENSG00000119938
685	ENSG00000120053
686	ENSG00000120129
687	ENSG00000120137
688	ENSG00000120253
689	ENSG00000120254
690	ENSG00000120329
691	ENSG00000120437
692	ENSG00000120539
693	ENSG00000120697
694	ENSG00000120820
695	ENSG00000120910
696	ENSG00000120915
697	ENSG00000120992
698	ENSG00000121039
699	ENSG00000121053
700	ENSG00000121207
701	ENSG00000121578
702	ENSG00000121579
703	ENSG00000121691
704	ENSG00000121769
705	ENSG00000121851
706	ENSG00000121900
707	ENSG00000121989
708	ENSG00000122126
709	ENSG00000122218
710	ENSG00000122390
711	ENSG00000122643
712	ENSG00000122678
713	ENSG00000122729
714	ENSG00000122787
715	ENSG00000122824
716	ENSG00000122863
717	ENSG00000122884
718	ENSG00000122971
719	ENSG00000123130
720	ENSG00000123143
721	ENSG00000123374
722	ENSG00000123453
723	ENSG00000123505
724	ENSG00000123643
725	ENSG00000123689
726	ENSG00000123739
727	ENSG00000123983
728	ENSG00000123989
729	ENSG00000124067
730	ENSG00000124091
731	ENSG00000124164
732	ENSG00000124172
733	ENSG00000124181
734	ENSG00000124212
735	ENSG00000124299
736	ENSG00000124302
737	ENSG00000124357
738	ENSG00000124370
739	ENSG00000124406
740	ENSG00000124523
741	ENSG00000124596
742	ENSG00000124713
743	ENSG00000124767
744	ENSG00000124784
745	ENSG00000124789
746	ENSG00000125166
747	ENSG00000125257
748	ENSG00000125430
749	ENSG00000125450
750	ENSG00000125454
751	ENSG00000125458
752	ENSG00000125505
753	ENSG00000125630
754	ENSG00000125651
755	ENSG00000125779
756	ENSG00000125834
757	ENSG00000125877
758	ENSG00000126088
759	ENSG00000126264
760	ENSG00000126267
761	ENSG00000126432
762	ENSG00000126522
763	ENSG00000126583
764	ENSG00000126821
765	ENSG00000126883
766	ENSG00000126934
767	ENSG00000127080
768	ENSG00000127125
769	ENSG00000127184
770	ENSG00000127334
771	ENSG00000127415
772	ENSG00000127472
773	ENSG00000127540
774	ENSG00000127564
775	ENSG00000127884
776	ENSG00000127947
777	ENSG00000127952
778	ENSG00000128039
779	ENSG00000128050
780	ENSG00000128059
781	ENSG00000128242
782	ENSG00000128268
783	ENSG00000128274
784	ENSG00000128309
785	ENSG00000128311
786	ENSG00000128524
787	ENSG00000128829
788	ENSG00000128928
789	ENSG00000128951
790	ENSG00000129083
791	ENSG00000129128
792	ENSG00000129151
793	ENSG00000129167
794	ENSG00000129187
795	ENSG00000129219
796	ENSG00000129353
797	ENSG00000129562
798	ENSG00000129596
799	ENSG00000129744
800	ENSG00000129951
801	ENSG00000130005
802	ENSG00000130052
803	ENSG00000130066
804	ENSG00000130164
805	ENSG00000130175
806	ENSG00000130203
807	ENSG00000130208
808	ENSG00000130227
809	ENSG00000130234
810	ENSG00000130313
811	ENSG00000130377
812	ENSG00000130383
813	ENSG00000130508
814	ENSG00000130540
815	ENSG00000130649
816	ENSG00000130669
817	ENSG00000130707
818	ENSG00000130717
819	ENSG00000130758
820	ENSG00000130821
821	ENSG00000130829
822	ENSG00000130948
823	ENSG00000130957
824	ENSG00000130958
825	ENSG00000131023
826	ENSG00000131055
827	ENSG00000131067
828	ENSG00000131069
829	ENSG00000131100
830	ENSG00000131143
831	ENSG00000131174
832	ENSG00000131203
833	ENSG00000131238
834	ENSG00000131373
835	ENSG00000131389
836	ENSG00000131446
837	ENSG00000131459
838	ENSG00000131473
839	ENSG00000131480
840	ENSG00000131482
841	ENSG00000131686
842	ENSG00000131748
843	ENSG00000131771
844	ENSG00000131791
845	ENSG00000131828
846	ENSG00000131844
847	ENSG00000131873
848	ENSG00000131979
849	ENSG00000132182
850	ENSG00000132196
851	ENSG00000132323
852	ENSG00000132356
853	ENSG00000132376
854	ENSG00000132382
855	ENSG00000132423
856	ENSG00000132437
857	ENSG00000132664
858	ENSG00000132670
859	ENSG00000132744
860	ENSG00000132746
861	ENSG00000132915
862	ENSG00000132958
863	ENSG00000133027
864	ENSG00000133059
865	ENSG00000133116
866	ENSG00000133247
867	ENSG00000133275
868	ENSG00000133313
869	ENSG00000133315
870	ENSG00000133328
871	ENSG00000133433
872	ENSG00000133475
873	ENSG00000133706
874	ENSG00000133731
875	ENSG00000133742
876	ENSG00000133835
877	ENSG00000133878
878	ENSG00000134058
879	ENSG00000134072
880	ENSG00000134184
881	ENSG00000134240
882	ENSG00000134255
883	ENSG00000134294
884	ENSG00000134318
885	ENSG00000134326
886	ENSG00000134333
887	ENSG00000134440
888	ENSG00000134575
889	ENSG00000134602
890	ENSG00000134684
891	ENSG00000134824
892	ENSG00000134882
893	ENSG00000134910
894	ENSG00000135002
895	ENSG00000135047
896	ENSG00000135069
897	ENSG00000135220
898	ENSG00000135226
899	ENSG00000135241
900	ENSG00000135250
901	ENSG00000135341
902	ENSG00000135372
903	ENSG00000135390
904	ENSG00000135409
905	ENSG00000135423
906	ENSG00000135446
907	ENSG00000135447
908	ENSG00000135454
909	ENSG00000135503
910	ENSG00000135587
911	ENSG00000135605
912	ENSG00000135677
913	ENSG00000135740
914	ENSG00000135821
915	ENSG00000135929
916	ENSG00000135940
917	ENSG00000136010
918	ENSG00000136098
919	ENSG00000136143
920	ENSG00000136243
921	ENSG00000136247
922	ENSG00000136371
923	ENSG00000136381
924	ENSG00000136573
925	ENSG00000136628
926	ENSG00000136643
927	ENSG00000136699
928	ENSG00000136720
929	ENSG00000136731
930	ENSG00000136807
931	ENSG00000136810
932	ENSG00000136840
933	ENSG00000136856
934	ENSG00000136872
935	ENSG00000136877
936	ENSG00000136888
937	ENSG00000136908
938	ENSG00000136943
939	ENSG00000137054
940	ENSG00000137106
941	ENSG00000137124
942	ENSG00000137193
943	ENSG00000137275
944	ENSG00000137496
945	ENSG00000137563
946	ENSG00000137700
947	ENSG00000137713
948	ENSG00000137764
949	ENSG00000137770
950	ENSG00000137869
951	ENSG00000137944
952	ENSG00000137992
953	ENSG00000138018
954	ENSG00000138029
955	ENSG00000138030
956	ENSG00000138031
957	ENSG00000138032
958	ENSG00000138061
959	ENSG00000138074
960	ENSG00000138109
961	ENSG00000138135
962	ENSG00000138166
963	ENSG00000138308
964	ENSG00000138363
965	ENSG00000138413
966	ENSG00000138604
967	ENSG00000138621
968	ENSG00000138735
969	ENSG00000138744
970	ENSG00000138750
971	ENSG00000138777
972	ENSG00000138796
973	ENSG00000138801
974	ENSG00000138814
975	ENSG00000138821
976	ENSG00000139044
977	ENSG00000139053
978	ENSG00000139133
979	ENSG00000139151
980	ENSG00000139155
981	ENSG00000139209
982	ENSG00000139304
983	ENSG00000139318
984	ENSG00000139370
985	ENSG00000139410
986	ENSG00000139428
987	ENSG00000139433
988	ENSG00000139496
989	ENSG00000139505
990	ENSG00000139514
991	ENSG00000139531
992	ENSG00000139540
993	ENSG00000139624
994	ENSG00000139684
995	ENSG00000139908
996	ENSG00000139914
997	ENSG00000140057
998	ENSG00000140105
999	ENSG00000140263
1000	ENSG00000140284
1001	ENSG00000140287
1002	ENSG00000140374
1003	ENSG00000140400
1004	ENSG00000140459
1005	ENSG00000140474
1006	ENSG00000140505
1007	ENSG00000140521
1008	ENSG00000140522
1009	ENSG00000140598
1010	ENSG00000140612
1011	ENSG00000140650
1012	ENSG00000140740
1013	ENSG00000140835
1014	ENSG00000140905
1015	ENSG00000141012
1016	ENSG00000141096
1017	ENSG00000141179
1018	ENSG00000141279
1019	ENSG00000141349
1020	ENSG00000141401
1021	ENSG00000141424
1022	ENSG00000141429
1023	ENSG00000141446
1024	ENSG00000141503
1025	ENSG00000141504
1026	ENSG00000141551
1027	ENSG00000141560
1028	ENSG00000141698
1029	ENSG00000141744
1030	ENSG00000141873
1031	ENSG00000141934
1032	ENSG00000141959
1033	ENSG00000142046
1034	ENSG00000142082
1035	ENSG00000142102
1036	ENSG00000142168
1037	ENSG00000142208
1038	ENSG00000142235
1039	ENSG00000142513
1040	ENSG00000142619
1041	ENSG00000142627
1042	ENSG00000142657
1043	ENSG00000142731
1044	ENSG00000142733
1045	ENSG00000142875
1046	ENSG00000142949
1047	ENSG00000142973
1048	ENSG00000143036
1049	ENSG00000143149
1050	ENSG00000143156
1051	ENSG00000143158
1052	ENSG00000143179
1053	ENSG00000143198
1054	ENSG00000143199
1055	ENSG00000143224
1056	ENSG00000143252
1057	ENSG00000143315
1058	ENSG00000143363
1059	ENSG00000143379
1060	ENSG00000143387
1061	ENSG00000143393
1062	ENSG00000143398
1063	ENSG00000143418
1064	ENSG00000143507
1065	ENSG00000143515
1066	ENSG00000143552
1067	ENSG00000143554
1068	ENSG00000143570
1069	ENSG00000143595
1070	ENSG00000143627
1071	ENSG00000143641
1072	ENSG00000143653
1073	ENSG00000143674
1074	ENSG00000143727
1075	ENSG00000143753
1076	ENSG00000143772
1077	ENSG00000143774
1078	ENSG00000143811
1079	ENSG00000143815
1080	ENSG00000143819
1081	ENSG00000143845
1082	ENSG00000143891
1083	ENSG00000143933
1084	ENSG00000144035
1085	ENSG00000144048
1086	ENSG00000144057
1087	ENSG00000144136
1088	ENSG00000144182
1089	ENSG00000144231
1090	ENSG00000144278
1091	ENSG00000144362
1092	ENSG00000144579
1093	ENSG00000144591
1094	ENSG00000144659
1095	ENSG00000144677
1096	ENSG00000144741
1097	ENSG00000144843
1098	ENSG00000145020
1099	ENSG00000145214
1100	ENSG00000145283
1101	ENSG00000145293
1102	ENSG00000145337
1103	ENSG00000145349
1104	ENSG00000145384
1105	ENSG00000145439
1106	ENSG00000145545
1107	ENSG00000145632
1108	ENSG00000146066
1109	ENSG00000146070
1110	ENSG00000146072
1111	ENSG00000146085
1112	ENSG00000146411
1113	ENSG00000146587
1114	ENSG00000146701
1115	ENSG00000146733
1116	ENSG00000146872
1117	ENSG00000147003
1118	ENSG00000147100
1119	ENSG00000147119
1120	ENSG00000147155
1121	ENSG00000147162
1122	ENSG00000147224
1123	ENSG00000147383
1124	ENSG00000147416
1125	ENSG00000147454
1126	ENSG00000147471
1127	ENSG00000147535
1128	ENSG00000147614
1129	ENSG00000147669
1130	ENSG00000147804
1131	ENSG00000147813
1132	ENSG00000147853
1133	ENSG00000147872
1134	ENSG00000148090
1135	ENSG00000148154
1136	ENSG00000148218
1137	ENSG00000148229
1138	ENSG00000148288
1139	ENSG00000148334
1140	ENSG00000148344
1141	ENSG00000148377
1142	ENSG00000148384
1143	ENSG00000148459
1144	ENSG00000148606
1145	ENSG00000148660
1146	ENSG00000148672
1147	ENSG00000148795
1148	ENSG00000148834
1149	ENSG00000149016
1150	ENSG00000149084
1151	ENSG00000149089
1152	ENSG00000149091
1153	ENSG00000149150
1154	ENSG00000149269
1155	ENSG00000149313
1156	ENSG00000149435
1157	ENSG00000149476
1158	ENSG00000149485
1159	ENSG00000149541
1160	ENSG00000149554
1161	ENSG00000149742
1162	ENSG00000149782
1163	ENSG00000149809
1164	ENSG00000149923
1165	ENSG00000149925
1166	ENSG00000149930
1167	ENSG00000150457
1168	ENSG00000150540
1169	ENSG00000150656
1170	ENSG00000150712
1171	ENSG00000150768
1172	ENSG00000150787
1173	ENSG00000150867
1174	ENSG00000151005
1175	ENSG00000151012
1176	ENSG00000151093
1177	ENSG00000151116
1178	ENSG00000151151
1179	ENSG00000151292
1180	ENSG00000151348
1181	ENSG00000151414
1182	ENSG00000151418
1183	ENSG00000151498
1184	ENSG00000151552
1185	ENSG00000151611
1186	ENSG00000151665
1187	ENSG00000151689
1188	ENSG00000151726
1189	ENSG00000151729
1190	ENSG00000152127
1191	ENSG00000152234
1192	ENSG00000152254
1193	ENSG00000152332
1194	ENSG00000152455
1195	ENSG00000152463
1196	ENSG00000152556
1197	ENSG00000152620
1198	ENSG00000152642
1199	ENSG00000152779
1200	ENSG00000152782
1201	ENSG00000152894
1202	ENSG00000152904
1203	ENSG00000153201
1204	ENSG00000153207
1205	ENSG00000153208
1206	ENSG00000153291
1207	ENSG00000153395
1208	ENSG00000153574
1209	ENSG00000153786
1210	ENSG00000153936
1211	ENSG00000153976
1212	ENSG00000154269
1213	ENSG00000154305
1214	ENSG00000154310
1215	ENSG00000154330
1216	ENSG00000154415
1217	ENSG00000154518
1218	ENSG00000154723
1219	ENSG00000154822
1220	ENSG00000155016
1221	ENSG00000155097
1222	ENSG00000155099
1223	ENSG00000155189
1224	ENSG00000155252
1225	ENSG00000155287
1226	ENSG00000155368
1227	ENSG00000155380
1228	ENSG00000155561
1229	ENSG00000155897
1230	ENSG00000156096
1231	ENSG00000156110
1232	ENSG00000156136
1233	ENSG00000156194
1234	ENSG00000156411
1235	ENSG00000156413
1236	ENSG00000156467
1237	ENSG00000156471
1238	ENSG00000156508
1239	ENSG00000156515
1240	ENSG00000156599
1241	ENSG00000156711
1242	ENSG00000156795
1243	ENSG00000156873
1244	ENSG00000156885
1245	ENSG00000156966
1246	ENSG00000156970
1247	ENSG00000156973
1248	ENSG00000157020
