Num	Gene_ID
340	ENSG00000100997
341	ENSG00000101109
342	ENSG00000101146
343	ENSG00000101160
344	ENSG00000101187
345	ENSG00000101210
346	ENSG00000101213
347	ENSG00000101224
348	ENSG00000101255
349	ENSG00000101276
350	ENSG00000101365
351	ENSG00000101444
352	ENSG00000101473
353	ENSG00000101577
354	ENSG00000101782
355	ENSG00000101868
356	ENSG00000101890
357	ENSG00000101901
358	ENSG00000101911
359	ENSG00000101945
360	ENSG00000101974
361	ENSG00000101986
362	ENSG00000102010
363	ENSG00000102030
364	ENSG00000102032
365	ENSG00000102043
366	ENSG00000102078
367	ENSG00000102096
368	ENSG00000102100
369	ENSG00000102125
370	ENSG00000102144
371	ENSG00000102172
372	ENSG00000102225
373	ENSG00000102230
374	ENSG00000102312
375	ENSG00000102393
376	ENSG00000102572
377	ENSG00000102575
378	ENSG00000102743
379	ENSG00000102882
380	ENSG00000102900
381	ENSG00000102967
382	ENSG00000102978
383	ENSG00000103024
384	ENSG00000103044
385	ENSG00000103064
386	ENSG00000103066
387	ENSG00000103202
388	ENSG00000103222
389	ENSG00000103253
390	ENSG00000103257
391	ENSG00000103375
392	ENSG00000103415
393	ENSG00000103485
394	ENSG00000103502
395	ENSG00000103569
396	ENSG00000103653
397	ENSG00000103811
398	ENSG00000104205
399	ENSG00000104219
400	ENSG00000104267
401	ENSG00000104312
402	ENSG00000104325
403	ENSG00000104331
404	ENSG00000104522
405	ENSG00000104524
406	ENSG00000104549
407	ENSG00000104635
408	ENSG00000104687
409	ENSG00000104695
410	ENSG00000104723
411	ENSG00000104774
412	ENSG00000104808
413	ENSG00000104812
414	ENSG00000104814
415	ENSG00000104823
416	ENSG00000104879
417	ENSG00000104885
418	ENSG00000104936
419	ENSG00000105146
420	ENSG00000105198
421	ENSG00000105204
422	ENSG00000105205
423	ENSG00000105220
424	ENSG00000105223
425	ENSG00000105254
426	ENSG00000105258
427	ENSG00000105281
428	ENSG00000105287
429	ENSG00000105355
430	ENSG00000105379
431	ENSG00000105397
432	ENSG00000105398
433	ENSG00000105426
434	ENSG00000105520
435	ENSG00000105552
436	ENSG00000105568
437	ENSG00000105607
438	ENSG00000105613
439	ENSG00000105647
440	ENSG00000105655
441	ENSG00000105669
442	ENSG00000105835
443	ENSG00000105854
444	ENSG00000105953
445	ENSG00000105976
446	ENSG00000106049
447	ENSG00000106105
448	ENSG00000106123
449	ENSG00000106278
450	ENSG00000106302
451	ENSG00000106304
452	ENSG00000106348
453	ENSG00000106392
454	ENSG00000106462
455	ENSG00000106605
456	ENSG00000106628
457	ENSG00000106633
458	ENSG00000106636
459	ENSG00000106648
460	ENSG00000106683
461	ENSG00000106688
462	ENSG00000106733
463	ENSG00000106853
464	ENSG00000106992
465	ENSG00000107140
466	ENSG00000107242
467	ENSG00000107537
468	ENSG00000107643
469	ENSG00000107758
470	ENSG00000107779
471	ENSG00000107789
472	ENSG00000107798
473	ENSG00000107902
474	ENSG00000107951
475	ENSG00000107968
476	ENSG00000108439
477	ENSG00000108443
478	ENSG00000108468
479	ENSG00000108474
480	ENSG00000108479
481	ENSG00000108515
482	ENSG00000108528
483	ENSG00000108559
484	ENSG00000108784
485	ENSG00000108799
486	ENSG00000108839
487	ENSG00000108861
488	ENSG00000108946
489	ENSG00000109065
490	ENSG00000109107
491	ENSG00000109181
492	ENSG00000109576
493	ENSG00000109586
494	ENSG00000109610
495	ENSG00000109814
496	ENSG00000109854
497	ENSG00000109861
498	ENSG00000109929
499	ENSG00000110066
500	ENSG00000110080
501	ENSG00000110090
502	ENSG00000110243
503	ENSG00000110328
504	ENSG00000110435
505	ENSG00000110536
506	ENSG00000110583
507	ENSG00000110619
508	ENSG00000110713
509	ENSG00000110719
510	ENSG00000110721
511	ENSG00000110786
512	ENSG00000110871
513	ENSG00000110911
514	ENSG00000110921
515	ENSG00000110931
516	ENSG00000110955
517	ENSG00000110958
518	ENSG00000111144
519	ENSG00000111237
520	ENSG00000111266
521	ENSG00000111275
522	ENSG00000111339
523	ENSG00000111371
524	ENSG00000111445
525	ENSG00000111581
526	ENSG00000111640
527	ENSG00000111666
528	ENSG00000111669
529	ENSG00000111674
530	ENSG00000111679
531	ENSG00000111684
532	ENSG00000111700
533	ENSG00000111713
534	ENSG00000111716
535	ENSG00000111726
536	ENSG00000111732
537	ENSG00000111775
538	ENSG00000111846
539	ENSG00000111885
540	ENSG00000111962
541	ENSG00000112062
542	ENSG00000112079
543	ENSG00000112144
544	ENSG00000112245
545	ENSG00000112299
546	ENSG00000112303
547	ENSG00000112304
548	ENSG00000112367
549	ENSG00000112655
550	ENSG00000112679
551	ENSG00000112695
552	ENSG00000112699
553	ENSG00000112739
554	ENSG00000112742
555	ENSG00000112759
556	ENSG00000112874
557	ENSG00000112893
558	ENSG00000112941
559	ENSG00000112972
560	ENSG00000113073
561	ENSG00000113161
562	ENSG00000113163
563	ENSG00000113273
564	ENSG00000113356
565	ENSG00000113396
566	ENSG00000113407
567	ENSG00000113456
568	ENSG00000113504
569	ENSG00000113552
570	ENSG00000113569
571	ENSG00000113575
572	ENSG00000113643
573	ENSG00000113657
574	ENSG00000113712
575	ENSG00000113732
576	ENSG00000113790
577	ENSG00000114054
578	ENSG00000114113
579	ENSG00000114115
580	ENSG00000114268
581	ENSG00000114302
582	ENSG00000114378
583	ENSG00000114480
584	ENSG00000114491
585	ENSG00000114573
586	ENSG00000114738
587	ENSG00000114770
588	ENSG00000114771
589	ENSG00000114805
590	ENSG00000114902
591	ENSG00000114904
592	ENSG00000114923
593	ENSG00000114956
594	ENSG00000115020
595	ENSG00000115085
596	ENSG00000115159
597	ENSG00000115170
598	ENSG00000115241
599	ENSG00000115275
600	ENSG00000115339
601	ENSG00000115350
602	ENSG00000115361
603	ENSG00000115419
604	ENSG00000115421
605	ENSG00000115425
606	ENSG00000115488
607	ENSG00000115526
608	ENSG00000115616
609	ENSG00000115652
610	ENSG00000115657
611	ENSG00000115661
612	ENSG00000115677
613	ENSG00000115694
614	ENSG00000115705
615	ENSG00000115758
616	ENSG00000115825
617	ENSG00000115840
618	ENSG00000115850
619	ENSG00000115866
620	ENSG00000115884
621	ENSG00000116039
622	ENSG00000116096
623	ENSG00000116120
624	ENSG00000116133
625	ENSG00000116141
626	ENSG00000116157
627	ENSG00000116171
628	ENSG00000116199
629	ENSG00000116337
630	ENSG00000116353
631	ENSG00000116459
632	ENSG00000116649
633	ENSG00000116711
634	ENSG00000116748
635	ENSG00000116761
636	ENSG00000116791
637	ENSG00000116906
638	ENSG00000116981
639	ENSG00000117054
640	ENSG00000117115
641	ENSG00000117118
642	ENSG00000117143
643	ENSG00000117215
644	ENSG00000117266
645	ENSG00000117305
646	ENSG00000117308
647	ENSG00000117394
648	ENSG00000117410
649	ENSG00000117411
650	ENSG00000117448
651	ENSG00000117450
652	ENSG00000117461
653	ENSG00000117479
654	ENSG00000117480
655	ENSG00000117528
656	ENSG00000117592
657	ENSG00000117594
658	ENSG00000117650
659	ENSG00000117676
660	ENSG00000117682
661	ENSG00000117984
662	ENSG00000118017
663	ENSG00000118046
664	ENSG00000118160
665	ENSG00000118276
666	ENSG00000118298
667	ENSG00000118363
668	ENSG00000118402
669	ENSG00000118520
670	ENSG00000118705
671	ENSG00000119392
672	ENSG00000119408
673	ENSG00000119414
674	ENSG00000119514
675	ENSG00000119523
676	ENSG00000119537
677	ENSG00000119638
678	ENSG00000119640
679	ENSG00000119673
680	ENSG00000119689
681	ENSG00000119711
682	ENSG00000119723
683	ENSG00000119899
684	ENSG00000119938
685	ENSG00000120053
686	ENSG00000120129
687	ENSG00000120137
688	ENSG00000120156
689	ENSG00000120253
690	ENSG00000120254
691	ENSG00000120329
692	ENSG00000120437
693	ENSG00000120539
694	ENSG00000120697
695	ENSG00000120820
696	ENSG00000120875
697	ENSG00000120910
698	ENSG00000120915
699	ENSG00000120992
700	ENSG00000121039
701	ENSG00000121053
702	ENSG00000121207
703	ENSG00000121578
704	ENSG00000121579
705	ENSG00000121691
706	ENSG00000121769
707	ENSG00000121851
708	ENSG00000121900
709	ENSG00000121989
710	ENSG00000122126
711	ENSG00000122218
712	ENSG00000122390
713	ENSG00000122643
714	ENSG00000122678
715	ENSG00000122729
716	ENSG00000122787
717	ENSG00000122824
718	ENSG00000122863
719	ENSG00000122884
720	ENSG00000122971
721	ENSG00000123130
722	ENSG00000123143
723	ENSG00000123374
724	ENSG00000123453
725	ENSG00000123505
726	ENSG00000123643
727	ENSG00000123689
728	ENSG00000123739
729	ENSG00000123983
730	ENSG00000123989
731	ENSG00000124067
732	ENSG00000124091
733	ENSG00000124164
734	ENSG00000124172
735	ENSG00000124181
736	ENSG00000124212
737	ENSG00000124299
738	ENSG00000124302
739	ENSG00000124370
740	ENSG00000124406
741	ENSG00000124523
742	ENSG00000124596
743	ENSG00000124713
744	ENSG00000124767
745	ENSG00000124784
746	ENSG00000124789
747	ENSG00000125166
748	ENSG00000125257
749	ENSG00000125450
750	ENSG00000125454
751	ENSG00000125458
752	ENSG00000125505
753	ENSG00000125630
754	ENSG00000125651
755	ENSG00000125779
756	ENSG00000125834
757	ENSG00000125877
758	ENSG00000126088
759	ENSG00000126264
760	ENSG00000126267
761	ENSG00000126432
762	ENSG00000126522
763	ENSG00000126583
764	ENSG00000126821
765	ENSG00000126883
766	ENSG00000126934
767	ENSG00000127080
768	ENSG00000127125
769	ENSG00000127184
770	ENSG00000127334
771	ENSG00000127415
772	ENSG00000127472
773	ENSG00000127540
774	ENSG00000127564
775	ENSG00000127884
776	ENSG00000127947
777	ENSG00000127952
778	ENSG00000128039
779	ENSG00000128050
780	ENSG00000128059
781	ENSG00000128242
782	ENSG00000128268
783	ENSG00000128274
784	ENSG00000128309
785	ENSG00000128311
786	ENSG00000128524
787	ENSG00000128829
788	ENSG00000128928
789	ENSG00000128951
790	ENSG00000129083
791	ENSG00000129128
792	ENSG00000129151
793	ENSG00000129167
794	ENSG00000129187
795	ENSG00000129219
796	ENSG00000129353
797	ENSG00000129562
798	ENSG00000129596
799	ENSG00000129744
800	ENSG00000129951
801	ENSG00000130005
802	ENSG00000130052
803	ENSG00000130066
804	ENSG00000130164
805	ENSG00000130175
806	ENSG00000130203
807	ENSG00000130208
808	ENSG00000130227
809	ENSG00000130234
810	ENSG00000130313
811	ENSG00000130377
812	ENSG00000130383
813	ENSG00000130508
814	ENSG00000130540
815	ENSG00000130649
816	ENSG00000130669
817	ENSG00000130707
818	ENSG00000130717
819	ENSG00000130758
820	ENSG00000130821
821	ENSG00000130829
822	ENSG00000130948
823	ENSG00000130957
824	ENSG00000130958
825	ENSG00000131023
826	ENSG00000131055
827	ENSG00000131067
828	ENSG00000131069
829	ENSG00000131100
830	ENSG00000131143
831	ENSG00000131174
832	ENSG00000131203
833	ENSG00000131238
834	ENSG00000131373
835	ENSG00000131389
836	ENSG00000131446
837	ENSG00000131459
838	ENSG00000131473
839	ENSG00000131480
840	ENSG00000131482
841	ENSG00000131686
842	ENSG00000131748
843	ENSG00000131771
844	ENSG00000131791
845	ENSG00000131828
846	ENSG00000131844
847	ENSG00000131873
848	ENSG00000131979
849	ENSG00000132182
850	ENSG00000132196
851	ENSG00000132323
852	ENSG00000132356
853	ENSG00000132376
854	ENSG00000132382
855	ENSG00000132423
856	ENSG00000132437
857	ENSG00000132664
858	ENSG00000132670
859	ENSG00000132744
860	ENSG00000132746
861	ENSG00000132793
862	ENSG00000132915
863	ENSG00000132958
864	ENSG00000133027
865	ENSG00000133059
866	ENSG00000133116
867	ENSG00000133247
868	ENSG00000133275
869	ENSG00000133313
870	ENSG00000133315
871	ENSG00000133328
872	ENSG00000133433
873	ENSG00000133475
874	ENSG00000133706
875	ENSG00000133731
876	ENSG00000133742
877	ENSG00000133835
878	ENSG00000133878
879	ENSG00000134058
880	ENSG00000134072
881	ENSG00000134184
882	ENSG00000134240
883	ENSG00000134255
884	ENSG00000134294
885	ENSG00000134318
886	ENSG00000134326
887	ENSG00000134333
888	ENSG00000134440
889	ENSG00000134575
890	ENSG00000134602
891	ENSG00000134684
892	ENSG00000134824
893	ENSG00000134882
894	ENSG00000134910
895	ENSG00000135002
896	ENSG00000135047
897	ENSG00000135069
898	ENSG00000135220
899	ENSG00000135226
900	ENSG00000135241
901	ENSG00000135250
902	ENSG00000135341
903	ENSG00000135372
904	ENSG00000135390
905	ENSG00000135409
906	ENSG00000135423
907	ENSG00000135446
908	ENSG00000135447
909	ENSG00000135454
910	ENSG00000135503
911	ENSG00000135587
912	ENSG00000135605
913	ENSG00000135677
914	ENSG00000135740
915	ENSG00000135821
916	ENSG00000135929
917	ENSG00000135940
918	ENSG00000136010
919	ENSG00000136098
920	ENSG00000136143
921	ENSG00000136243
922	ENSG00000136247
923	ENSG00000136371
924	ENSG00000136381
925	ENSG00000136573
926	ENSG00000136628
927	ENSG00000136643
928	ENSG00000136699
929	ENSG00000136720
930	ENSG00000136731
931	ENSG00000136807
932	ENSG00000136810
933	ENSG00000136840
934	ENSG00000136856
935	ENSG00000136872
936	ENSG00000136877
937	ENSG00000136888
938	ENSG00000136908
939	ENSG00000136943
940	ENSG00000137054
941	ENSG00000137106
942	ENSG00000137124
943	ENSG00000137193
944	ENSG00000137198
945	ENSG00000137275
946	ENSG00000137496
947	ENSG00000137563
948	ENSG00000137700
949	ENSG00000137713
950	ENSG00000137764
951	ENSG00000137770
952	ENSG00000137869
953	ENSG00000137944
954	ENSG00000137992
955	ENSG00000138018
956	ENSG00000138029
957	ENSG00000138030
958	ENSG00000138031
959	ENSG00000138032
960	ENSG00000138061
961	ENSG00000138074
962	ENSG00000138109
963	ENSG00000138135
964	ENSG00000138166
965	ENSG00000138308
966	ENSG00000138356
967	ENSG00000138363
968	ENSG00000138413
969	ENSG00000138604
970	ENSG00000138621
971	ENSG00000138744
972	ENSG00000138750
973	ENSG00000138777
974	ENSG00000138796
975	ENSG00000138801
976	ENSG00000138814
977	ENSG00000138821
978	ENSG00000139044
979	ENSG00000139053
980	ENSG00000139133
981	ENSG00000139151
982	ENSG00000139155
983	ENSG00000139209
984	ENSG00000139304
985	ENSG00000139318
986	ENSG00000139370
987	ENSG00000139410
988	ENSG00000139428
989	ENSG00000139433
990	ENSG00000139496
991	ENSG00000139505
992	ENSG00000139514
993	ENSG00000139531
994	ENSG00000139540
995	ENSG00000139624
996	ENSG00000139684
997	ENSG00000139908
998	ENSG00000139914
999	ENSG00000140057
1000	ENSG00000140105
1001	ENSG00000140263
1002	ENSG00000140284
1003	ENSG00000140287
1004	ENSG00000140374
1005	ENSG00000140400
1006	ENSG00000140459
1007	ENSG00000140474
1008	ENSG00000140505
1009	ENSG00000140521
1010	ENSG00000140522
1011	ENSG00000140598
1012	ENSG00000140612
1013	ENSG00000140650
1014	ENSG00000140740
1015	ENSG00000140835
1016	ENSG00000140905
1017	ENSG00000141012
1018	ENSG00000141096
1019	ENSG00000141179
1020	ENSG00000141279
1021	ENSG00000141349
1022	ENSG00000141401
1023	ENSG00000141424
1024	ENSG00000141429
1025	ENSG00000141446
1026	ENSG00000141458
1027	ENSG00000141503
1028	ENSG00000141504
1029	ENSG00000141551
1030	ENSG00000141560
1031	ENSG00000141698
1032	ENSG00000141744
1033	ENSG00000141873
1034	ENSG00000141934
1035	ENSG00000141959
1036	ENSG00000142046
1037	ENSG00000142082
1038	ENSG00000142102
1039	ENSG00000142168
1040	ENSG00000142208
1041	ENSG00000142235
1042	ENSG00000142513
1043	ENSG00000142619
1044	ENSG00000142627
1045	ENSG00000142657
1046	ENSG00000142731
1047	ENSG00000142733
1048	ENSG00000142875
1049	ENSG00000142949
1050	ENSG00000142973
1051	ENSG00000143036
1052	ENSG00000143149
1053	ENSG00000143156
1054	ENSG00000143158
1055	ENSG00000143179
1056	ENSG00000143198
1057	ENSG00000143199
1058	ENSG00000143224
1059	ENSG00000143252
1060	ENSG00000143315
1061	ENSG00000143363
1062	ENSG00000143379
1063	ENSG00000143387
1064	ENSG00000143393
1065	ENSG00000143398
1066	ENSG00000143418
1067	ENSG00000143515
1068	ENSG00000143552
1069	ENSG00000143554
1070	ENSG00000143570
1071	ENSG00000143595
1072	ENSG00000143627
1073	ENSG00000143641
1074	ENSG00000143653
1075	ENSG00000143674
1076	ENSG00000143727
1077	ENSG00000143753
1078	ENSG00000143772
1079	ENSG00000143774
1080	ENSG00000143811
1081	ENSG00000143815
1082	ENSG00000143819
1083	ENSG00000143845
1084	ENSG00000143882
1085	ENSG00000143891
1086	ENSG00000143933
1087	ENSG00000144035
1088	ENSG00000144048
1089	ENSG00000144136
1090	ENSG00000144182
1091	ENSG00000144231
1092	ENSG00000144362
1093	ENSG00000144579
1094	ENSG00000144591
1095	ENSG00000144659
1096	ENSG00000144677
1097	ENSG00000144741
1098	ENSG00000144843
1099	ENSG00000145020
1100	ENSG00000145214
1101	ENSG00000145283
1102	ENSG00000145293
1103	ENSG00000145337
1104	ENSG00000145349
1105	ENSG00000145384
1106	ENSG00000145439
1107	ENSG00000145545
1108	ENSG00000145632
1109	ENSG00000146066
1110	ENSG00000146070
1111	ENSG00000146072
1112	ENSG00000146085
1113	ENSG00000146411
1114	ENSG00000146587
1115	ENSG00000146701
1116	ENSG00000146733
1117	ENSG00000146872
1118	ENSG00000147003
1119	ENSG00000147100
1120	ENSG00000147119
1121	ENSG00000147155
1122	ENSG00000147162
1123	ENSG00000147224
1124	ENSG00000147383
1125	ENSG00000147416
1126	ENSG00000147454
1127	ENSG00000147471
1128	ENSG00000147535
1129	ENSG00000147614
1130	ENSG00000147669
1131	ENSG00000147813
1132	ENSG00000147853
1133	ENSG00000147872
1134	ENSG00000148090
1135	ENSG00000148154
1136	ENSG00000148218
1137	ENSG00000148229
1138	ENSG00000148288
1139	ENSG00000148334
1140	ENSG00000148344
1141	ENSG00000148377
1142	ENSG00000148384
1143	ENSG00000148459
1144	ENSG00000148606
1145	ENSG00000148660
1146	ENSG00000148672
1147	ENSG00000148834
1148	ENSG00000149016
1149	ENSG00000149084
1150	ENSG00000149089
1151	ENSG00000149091
1152	ENSG00000149124
1153	ENSG00000149150
1154	ENSG00000149269
1155	ENSG00000149313
1156	ENSG00000149435
1157	ENSG00000149476
1158	ENSG00000149485
1159	ENSG00000149541
1160	ENSG00000149554
1161	ENSG00000149742
1162	ENSG00000149782
1163	ENSG00000149809
1164	ENSG00000149923
1165	ENSG00000149925
1166	ENSG00000149930
1167	ENSG00000150457
1168	ENSG00000150540
1169	ENSG00000150656
1170	ENSG00000150712
1171	ENSG00000150768
1172	ENSG00000150787
1173	ENSG00000150867
1174	ENSG00000151005
1175	ENSG00000151093
1176	ENSG00000151116
1177	ENSG00000151151
1178	ENSG00000151224
1179	ENSG00000151292
1180	ENSG00000151348
1181	ENSG00000151414
1182	ENSG00000151418
1183	ENSG00000151498
1184	ENSG00000151552
1185	ENSG00000151611
1186	ENSG00000151665
1187	ENSG00000151689
1188	ENSG00000151726
1189	ENSG00000151729
1190	ENSG00000152127
1191	ENSG00000152234
1192	ENSG00000152254
1193	ENSG00000152332
1194	ENSG00000152455
1195	ENSG00000152463
1196	ENSG00000152556
1197	ENSG00000152620
1198	ENSG00000152642
1199	ENSG00000152782
1200	ENSG00000152894
1201	ENSG00000152904
1202	ENSG00000153201
1203	ENSG00000153207
1204	ENSG00000153208
1205	ENSG00000153291
1206	ENSG00000153395
1207	ENSG00000153574
1208	ENSG00000153786
1209	ENSG00000153936
1210	ENSG00000154269
1211	ENSG00000154305
1212	ENSG00000154310
1213	ENSG00000154330
1214	ENSG00000154415
1215	ENSG00000154518
1216	ENSG00000154723
1217	ENSG00000154822
1218	ENSG00000154928
1219	ENSG00000155016
1220	ENSG00000155097
1221	ENSG00000155099
1222	ENSG00000155189
1223	ENSG00000155252
1224	ENSG00000155287
1225	ENSG00000155368
1226	ENSG00000155380
1227	ENSG00000155561
1228	ENSG00000155897
1229	ENSG00000156096
1230	ENSG00000156110
1231	ENSG00000156136
1232	ENSG00000156194
1233	ENSG00000156411
1234	ENSG00000156413
1235	ENSG00000156467
1236	ENSG00000156471
1237	ENSG00000156508
1238	ENSG00000156515
1239	ENSG00000156599
1240	ENSG00000156711
1241	ENSG00000156795
1242	ENSG00000156873
1243	ENSG00000156885
1244	ENSG00000156966
1245	ENSG00000156970
1246	ENSG00000156973
1247	ENSG00000157020
1248	ENSG00000157045
